stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,level_id
000017647099,NA,Meudt Dahlenerstraße,NA,50.489185,7.894062,0,NA,0,NA,NA
000017647299,NA,Niederahr Alte Schule,NA,50.493379,7.861453,0,NA,0,NA,NA
000017648199,NA,Meudt Dahlen Ortsmitte,Ortsmitte,50.479422,7.899686,0,NA,0,99,2
000017648299,NA,Ruppach-Goldhausen Kindergarten,NA,50.462086,7.880893,0,NA,0,NA,NA
000017648399,NA,Heiligenroth Rasthaus,NA,50.454143,7.869152,0,NA,0,NA,NA
000017648599,NA,Heiligenroth Pentaplast,NA,50.448497,7.846317,0,NA,0,NA,NA
000017648699,NA,Heiligenroth Industriestraße Ost,NA,50.450476,7.854087,0,NA,0,NA,NA
000017648799,NA,Dreikirchen Westerwaldstraße,NA,50.4517,7.958966,0,NA,0,NA,NA
000017648899,NA,Weroth Mittelstraße,NA,50.459404,7.948249,0,NA,0,NA,NA
000017648999,NA,Dreikirchen Hauptstr.,NA,50.44749,7.957483,0,NA,0,NA,NA
000017649099,NA,Obererbach (b. Montabaur) Kirche,NA,50.441913,7.965802,0,NA,0,NA,NA
000017649399,NA,Niedersayn Untere Mühle,NA,50.526314,7.827892,0,NA,0,NA,NA
000017649799,NA,Dreikirchen Am Mühlenweg,NA,50.448594,7.945419,0,NA,0,NA,NA
000017649999,NA,Ettinghausen Köppelstraße,NA,50.516542,7.873284,0,NA,0,NA,NA
000017650299,NA,Neustadt (Westerw) Neustadt ( Westerw) Neustadt Ba,NA,50.6327,8.040685,0,NA,0,NA,NA
000017650599,NA,Zehnhausen (b. Wallmerod) Ortsmitte,NA,50.475717,7.923644,0,NA,0,NA,NA
000017651299,NA,Langenhahn Hölzenhausen B 255,NA,50.592775,7.922764,0,NA,0,NA,NA
000017651399,NA,Bad Marienberg Langenbach MSM,MSM,50.637218,7.943622,0,NA,0,99,2
000017651499,NA,Langenhahn Tankstelle,NA,50.583461,7.918218,0,NA,0,NA,NA
000017651899,NA,Niederahr Schule,NA,50.490916,7.86493,0,NA,0,NA,NA
000017652199,NA,Bellingen Dorfgemeinschaftshaus,NA,50.58953,7.906657,0,NA,0,NA,NA
000017652399,NA,Bad Marienberg Bergstraße,NA,50.64835,7.954627,0,NA,0,NA,NA
000017652499,NA,Enspel Schule,NA,50.617598,7.884711,0,NA,0,NA,NA
000017652799,NA,Niederahr Kindergarten,NA,50.493465,7.861858,0,NA,0,NA,NA
000017653499,NA,Meudt Dahlen Sauerlandstraße,Sauerlandstraße,50.480851,7.900153,0,NA,0,99,2
000017653599,NA,Berod (b. Wallmerod) Unterdorf,NA,50.480914,7.935151,0,NA,0,NA,NA
000017653699,NA,Salz (Westerw) Schule,NA,50.513183,7.963421,0,NA,0,NA,NA
000017654099,NA,Oberahr B 255,NA,50.504402,7.868433,0,NA,0,NA,NA
000017654299,NA,Steinefrenz Kindergarten,Kindergarten,50.459976,7.932708,0,NA,0,99,2
000017655099,NA,Lautzenbrücken Wiesenstraße,NA,50.673633,7.964068,0,NA,0,NA,NA
000017655499,NA,Ailertchen Kirche,NA,50.600741,7.939391,0,NA,0,NA,NA
000017656399,NA,Salz (Westerw) Hainstraße,NA,50.508521,7.957726,0,NA,0,NA,NA
000017656699,NA,Rehe B255,NA,50.633897,8.118039,0,NA,0,NA,NA
000017657299,NA,Seck-West,Seck-West,50.57462,8.04533,0,NA,0,99,2
000017657399,NA,Langenhahn Am Mauernstück,NA,50.582617,7.925288,0,NA,0,NA,NA
000017657499,NA,Langenhahn Westerburger Straße,NA,50.583313,7.91961,0,NA,0,NA,NA
000017657599,NA,Langenhahn Unterer Mühlenweg,NA,50.57365,7.912496,0,NA,0,NA,NA
000017657699,NA,Rothenbach Brunnenstraße,NA,50.563003,7.900009,0,NA,0,NA,NA
000017657799,NA,Rothenbach Himburg Ortsmitte,NA,50.568709,7.8902,0,NA,0,NA,NA
000017657899,NA,Rothenbach Obersayn B 255,NA,50.550162,7.885268,0,NA,0,NA,NA
000017657999,NA,Ettinghausen Abzw. Kuhnhöfen,NA,50.520266,7.876473,0,NA,0,NA,NA
000017658599,NA,Rennerod Gewerbegebiet,NA,50.600673,8.063655,0,NA,0,NA,NA
000017658799,NA,Rothenbach Obersayn Dorfgemeinschaftshaus,NA,50.550196,7.880866,0,NA,0,NA,NA
000017662399,NA,Obererbach (b. Montabaur) Florheckstr.,NA,50.442702,7.971075,0,NA,0,NA,NA
000017803232,NA,"Kirsbach, Dorfmitte",NA,50.325054,6.992594,0,NA,0,NA,NA
000017820699,NA,Steinefrenz Kirchweg,NA,50.45925,7.933256,0,NA,0,NA,NA
000011233434,NA,"Berenbach, Am Dorfbrunnen",NA,50.233204,6.956122,0,NA,0,NA,NA
000011233435,NA,"Berenbach, Am Dorfbrunnen",NA,50.233129,6.956293,0,NA,0,NA,NA
000011355499,NA,Merkelbach Am Börnchen,NA,50.645251,7.768568,0,NA,0,NA,NA
000011412799,NA,Berzhahn Ortsmitte,NA,50.538585,8.004887,0,NA,0,NA,NA
000011228999,NA,Bendorf (Rhein) Sayn Schlossstraße,Schlossstraße,50.435499,7.572106,0,NA,0,99,2
000011530799,NA,Wittgert Schule,NA,50.501454,7.700008,0,NA,0,NA,NA
000010343599,NA,Leverkusen Opladen Rennbaumstr.,Rennbaumstr.,51.070377,7.008341,0,NA,0,99,2
000011665999,NA,Gebhardshain Grundschule,NA,50.746583,7.821901,0,NA,0,NA,NA
000011291099,NA,Gebhardshain Liebergstraße,NA,50.744116,7.813591,0,NA,0,NA,NA
000011661799,NA,Wissen Köttingen Kindergarten,NA,50.770018,7.743415,0,NA,0,NA,NA
000011661899,NA,Wissen Köttingen Im Hutzenthal,NA,50.765053,7.745867,0,NA,0,NA,NA
000011661999,NA,Wissen Köttingen Endepfuhl,NA,50.762399,7.747646,0,NA,0,NA,NA
000011662099,NA,Wissen Köttingen Häuser Weg,NA,50.761905,7.746712,0,NA,0,NA,NA
000011662199,NA,Wissen Glatteneichen Ort,NA,50.756586,7.746882,0,NA,0,NA,NA
000011662399,NA,Selbach (Sieg) Kirchseifen,NA,50.748976,7.756872,0,NA,0,NA,NA
000011662499,NA,Selbach (Sieg) Brunken Kölbach,NA,50.739051,7.756063,0,NA,0,NA,NA
000011662599,NA,Selbach (Sieg) Brunken West,NA,50.736345,7.761642,0,NA,0,NA,NA
000011662899,NA,Selbach (Sieg) Vor der Hardt,NA,50.744264,7.767786,0,NA,0,NA,NA
000011662999,NA,Fensdorf Glockenweg,NA,50.74195,7.776715,0,NA,0,NA,NA
000011664499,NA,Gebhardshain Eichenweg,NA,50.742445,7.816843,0,NA,0,NA,NA
000011666099,NA,Fensdorf Tannenhof,NA,50.739585,7.791879,0,NA,0,NA,NA
000011686699,NA,Gebhardshain Kindergarten,NA,50.748152,7.82279,0,NA,0,NA,NA
000011695899,NA,Gebhardshain Steimelsgarten,NA,50.745412,7.817364,0,NA,0,NA,NA
000011040201_G,NA,Velbert Gesamtschule Waldschlösschen,NA,51.304927,7.080979,0,NA,0,NA,NA
000012102314,NA,Krefeld Westwall/Rathaus,NA,51.333307,6.558932,0,NA,0,NA,NA
000011281303,NA,Westerburg Altes Katasteramt,NA,50.559465,7.969063,0,NA,0,NA,NA
000011299191,NA,Großholbach Abzw. Großholbach,NA,50.443858,7.892329,0,NA,0,NA,NA
000011493535,NA,Steinebach an der Wied Brunnenstraße,NA,50.609954,7.803836,0,NA,0,NA,NA
000011524545,NA,Welschneudorf Kurfürstenhalle,NA,50.371165,7.79805,0,NA,0,NA,NA
000011525555,NA,Westerburg Willmenroder Straße,NA,50.557912,7.972351,0,NA,0,NA,NA
000011606666,NA,Alpenrod Hirtscheid Ortsmitte,NA,50.63519,7.891062,0,NA,0,NA,NA
000011607070,NA,Steinebach an der Wied Schmidthahn Abzw. Langenbau,NA,50.605468,7.810771,0,NA,0,NA,NA
000011607171,NA,Steinebach an der Wied Seeburg,NA,50.591452,7.815172,0,NA,0,NA,NA
000011607272,NA,Dreifelden Im Winkel,NA,50.591492,7.83516,0,NA,0,NA,NA
000011607373,NA,Linden Bürgerhaus,NA,50.602423,7.850943,0,NA,0,NA,NA
000011607474,NA,Lochum Gemeindeverwaltung,NA,50.609567,7.859792,0,NA,0,NA,NA
000011607575,NA,Alpenrod Neuer Weg,NA,50.633692,7.867948,0,NA,0,NA,NA
000011607676,NA,Hachenburg Alpenroder Straße,NA,50.659672,7.831791,0,NA,0,NA,NA
000011607777,NA,Alpenrod Kindergarten,NA,50.634039,7.86475,0,NA,0,NA,NA
000011608383,NA,Alpenrod Dehlingen Kreisverkehr,NA,50.643861,7.874425,0,NA,0,NA,NA
000011608484,NA,Steinebach an der Wied Kindergarten,NA,50.60919,7.805327,0,NA,0,NA,NA
000011608888,NA,Alpenrod Schule,NA,50.631908,7.871039,0,NA,0,NA,NA
000011692626,NA,Stahlhofen (Westerw) Kindergarten,NA,50.395281,7.857231,0,NA,0,NA,NA
000017445959,NA,Welschneudorf Bornplatz,NA,50.370655,7.794233,0,NA,0,NA,NA
000017642121,NA,Montabaur Horressen Schule,NA,50.436878,7.792544,0,NA,0,NA,NA
000017643333,NA,Montabaur Kindergarten,NA,50.436792,7.812693,0,NA,0,NA,NA
000017643434,NA,Montabaur Eschelbach Akazienstraße,NA,50.446615,7.814508,0,NA,0,NA,NA
000017656060,NA,Niederelbert Schule,NA,50.409171,7.81351,0,NA,0,NA,NA
000017656161,NA,Holler Südstraße,NA,50.411542,7.834073,0,NA,0,NA,NA
000011609090,NA,Steinebach an der Wied Schmidthahn Dreifelder Weih,NA,50.598569,7.815487,0,NA,0,NA,NA
000000349921,NA,"Würselen, Merzbrück Forschungsflugplatz (Bus)",NA,50.824544,6.19232,0,NA,0,NA,NA
000011324848,NA,Montabaur Horressen Buchenstraße,NA,50.427946,7.793092,0,NA,0,NA,NA
000011324949,NA,Montabaur Grundschule,NA,50.434538,7.833947,0,NA,0,NA,NA
000011325050,NA,Montabaur KG Himmelfeld,NA,50.440179,7.84187,0,NA,0,NA,NA
000011325151,NA,Montabaur Marauer Mühle,NA,50.425891,7.848787,0,NA,0,NA,NA
000011325299,NA,Montabaur Reckenthal Abzweig,NA,50.420614,7.872009,0,NA,0,NA,NA
000011325353,NA,Montabaur Ettersdorf Kapelle,NA,50.395641,7.879519,0,NA,0,NA,NA
000013200799,NA,Leverkusen Hitdorf Fährstr.,NA,51.059865,6.920244,0,NA,0,NA,NA
D_000000019349,NA,"Monheim, Hey Lou Hotel",NA,51.100081,6.884706,0,NA,0,NA,NA
D_000000019790,NA,"Monheim (Rhein), Mona Mare",NA,51.086687,6.90128,0,NA,0,NA,NA
D_000000005228,NA,Wiesdorf Leverkusen Mitte Bf,NA,51.031497,6.991642,0,NA,0,NA,NA
D_000000018170,NA,D-Berzeliusstraße,NA,51.237434,6.710882,0,NA,0,NA,NA
D_000000018171,NA,D-Benediktusstraße,NA,51.235021,6.715455,0,NA,0,NA,NA
D_000000018173,NA,D-Sportstraße,NA,51.240814,6.731526,0,NA,0,NA,NA
D_000000018174,NA,D-Schiessstraße,NA,51.238756,6.720961,0,NA,0,NA,NA
D_000000018175,NA,"D-Heerdt, Friedhof",NA,51.235454,6.719964,0,NA,0,NA,NA
D_000000018513,NA,Meerbusch Deutsches Eck,NA,51.244559,6.697237,0,NA,0,NA,NA
D_000000019816,NA,Meerbusch Hoxdelle,NA,51.239925,6.70622,0,NA,0,NA,NA
D_000000019817,NA,Meerbusch Grünstraße,NA,51.243047,6.7002370000000004,0,NA,0,NA,NA
D_000000019819,NA,Meerbusch Christuskirche,NA,51.2429,6.692808,0,NA,0,NA,NA
D_000000019820,NA,Meerbusch Heilig-Geist-Kirche,NA,51.240544,6.693859,0,NA,0,NA,NA
D_000000019821,NA,Meerbusch Autobahn,NA,51.23578,6.692152,0,NA,0,NA,NA
D_000000019835,NA,Meerbusch Im Bachgrund,NA,51.245482,6.692206,0,NA,0,NA,NA
D_000000012000,NA,Betzdorf Busbahnhof,NA,50.78949,7.872593,0,NA,0,NA,NA
D_000000012798,NA,Emmelshausen Waldstraße,NA,50.15582,7.553511,0,NA,0,NA,NA
D_000000013599,NA,Koblenz Wallersheim Langenaustraße,NA,50.378648,7.606134,0,NA,0,NA,NA
D_000000013700,NA,Koblenz Lützel Wiesenweg,NA,50.367349,7.588312,0,NA,0,NA,NA
